1700234315.2657552,0.17196756601333618,-0.055468764156103134,-2.059123992919922
1700234315.3537402,0.1867218017578125,-0.05817091464996338,-2.0567212104797363
1700234315.4503007,0.1929723620414734,-0.05941702425479889,-2.062565565109253
1700234315.5398052,0.1876160204410553,-0.06608240306377411,-2.06825852394104
1700234315.5838823,0.18423686921596527,-0.06340999901294708,-2.067243814468384
1700234315.633467,0.1814996749162674,-0.0631040707230568,-2.0661685466766357
1700234315.6784685,0.1802862584590912,-0.06250939518213272,-2.062405824661255
1700234315.724588,0.17920523881912231,-0.06287071853876114,-2.0600273609161377
1700234315.7681782,0.17573770880699158,-0.062220457941293716,-2.061397075653076
1700234315.8111181,0.17282897233963013,-0.06143147498369217,-2.059131622314453
1700234315.8539114,0.16958731412887573,-0.060508839786052704,-2.053441047668457
1700234315.8991024,0.16785383224487305,-0.05807194858789444,-2.0517988204956055
1700234315.9457843,0.16846595704555511,-0.056683242321014404,-2.052687883377075
1700234315.9953344,0.168576180934906,-0.05638378486037254,-2.0529627799987793
1700234316.0419402,0.16707395017147064,-0.05693620443344116,-2.0533738136291504
1700234316.0829682,0.16967858374118805,-0.06160137802362442,-2.0525410175323486
1700234316.1255453,0.171842560172081,-0.06671702861785889,-2.0554401874542236
1700234316.1656332,0.17268726229667664,-0.0672995001077652,-2.0542449951171875
1700234316.2102232,0.17431870102882385,-0.07009550929069519,-2.0539183616638184
1700234316.253865,0.17542888224124908,-0.07011978328227997,-2.054562568664551
1700234316.2968268,0.17737440764904022,-0.07275616377592087,-2.0572702884674072
1700234316.3414102,0.17869175970554352,-0.07396718859672546,-2.0599114894866943
1700234316.3830721,0.17906500399112701,-0.07531937956809998,-2.0613512992858887
1700234316.4263146,0.17847546935081482,-0.07690443843603134,-2.0623514652252197
1700234316.4675672,0.1779930293560028,-0.07760486006736755,-2.0668976306915283
1700234316.5096517,0.17689360678195953,-0.0765475332736969,-2.0684521198272705
1700234316.550714,0.1760672926902771,-0.07562479376792908,-2.0680294036865234
1700234316.5929317,0.1766054481267929,-0.07287020981311798,-2.0694093704223633
1700234316.6352773,0.17693157494068146,-0.07045119255781174,-2.066563606262207
1700234316.677942,0.17522066831588745,-0.06734930723905563,-2.064181327819824
1700234316.7201755,0.1736241728067398,-0.06624940037727356,-2.063941240310669
1700234316.7618814,0.1721067726612091,-0.06630934774875641,-2.064328193664551
1700234316.8050718,0.1703728437423706,-0.06669198721647263,-2.062549352645874
1700234316.8458664,0.16986656188964844,-0.06557374447584152,-2.062276840209961
1700234316.8880503,0.1700132042169571,-0.0650053322315216,-2.0622997283935547
1700234316.9268007,0.17005746066570282,-0.06345391273498535,-2.060948133468628
1700234316.969829,0.17043927311897278,-0.06007535010576248,-2.058957576751709
1700234317.0130506,0.17058244347572327,-0.05831132084131241,-2.05991268157959
1700234317.0555863,0.1707322746515274,-0.056594863533973694,-2.0613176822662354
1700234317.0973115,0.17091140151023865,-0.05551102012395859,-2.062394142150879
1700234317.1374295,0.17066548764705658,-0.054023560136556625,-2.063436985015869
1700234317.181832,0.17069585621356964,-0.05684491619467735,-2.06355881690979
1700234317.2252238,0.1705896407365799,-0.06161845847964287,-2.0656120777130127
1700234317.2774346,0.17089739441871643,-0.06451328843832016,-2.066507339477539
1700234317.3184652,0.17107020318508148,-0.06475380808115005,-2.067593812942505
1700234317.3479884,0.17094936966896057,-0.06420259177684784,-2.067408323287964
1700234317.3785152,0.17081794142723083,-0.06525319814682007,-2.06691575050354
1700234317.407682,0.17054110765457153,-0.06668555736541748,-2.065314769744873
1700234317.4377134,0.17191559076309204,-0.06809590756893158,-2.0631213188171387
1700234317.4672356,0.17426776885986328,-0.06883570551872253,-2.0604751110076904
1700234317.4983091,0.1769331842660904,-0.06878164410591125,-2.0583057403564453
1700234317.5299888,0.17774036526679993,-0.06819423288106918,-2.057589530944824
1700234317.5659485,0.17874479293823242,-0.06769774109125137,-2.0566556453704834
1700234317.5960662,0.1782250553369522,-0.06708358228206635,-2.056265354156494
1700234317.631726,0.17697450518608093,-0.06603348255157471,-2.0565061569213867
1700234317.665105,0.17502552270889282,-0.06545653939247131,-2.0570850372314453
1700234317.697533,0.17274071276187897,-0.0647488683462143,-2.057072877883911
1700234317.7313006,0.17092496156692505,-0.06464049965143204,-2.0570454597473145
1700234317.7645533,0.16961728036403656,-0.0652875080704689,-2.0568525791168213
1700234317.7983005,0.17053130269050598,-0.06561316549777985,-2.056448459625244
1700234317.8310502,0.17094071209430695,-0.06638557463884354,-2.05671763420105
1700234317.8640532,0.17100214958190918,-0.0671238973736763,-2.0575191974639893
1700234317.8998091,0.17076125741004944,-0.06762867420911789,-2.058152675628662
1700234317.9310508,0.1703827828168869,-0.06785555928945541,-2.0583784580230713
1700234317.9658096,0.16993644833564758,-0.06793263554573059,-2.058331251144409
1700234317.99834,0.16955143213272095,-0.06811729073524475,-2.058302879333496
1700234318.0318801,0.1691923439502716,-0.06861858069896698,-2.0588860511779785
1700234318.0678072,0.16900311410427094,-0.06899695098400116,-2.059771776199341
1700234318.099909,0.168810173869133,-0.06943844258785248,-2.060929775238037
1700234318.1338067,0.1688791960477829,-0.06930549442768097,-2.062178373336792
