11/2/2023 14:45,P9,M,4,4,4,3,worst-axis,push,linear,vertical,vertical_push_worst-axis
11/2/2023 14:47,P9,M,6,5,4,2,worst-axis,push,zone,vertical,vertical_push_worst-axis
11/2/2023 14:48,P9,M,12,7,7,1,worst-axis,pull,linear,vertical,vertical_pull_worst-axis
11/2/2023 14:50,P9,M,14,7,7,1,worst-axis,pull,zone,vertical,vertical_pull_worst-axis
11/2/2023 14:51,P9,M,8,6,5,2,two-tactor,pull,linear,vertical,vertical_pull_two-tactor
11/2/2023 14:52,P9,M,10,6,6,1,two-tactor,pull,zone,vertical,vertical_pull_two-tactor
11/2/2023 14:58,P9,M,15,4,3,2,worst-axis,pull,zone,horizontal,horizontal_pull_worst-axis
11/2/2023 15:00,P9,M,13,5,5,2,worst-axis,pull,linear,horizontal,horizontal_pull_worst-axis
11/2/2023 15:03,P9,M,11,4,3,2,two-tactor,pull,zone,horizontal,horizontal_pull_two-tactor
11/2/2023 15:04,P9,M,9,6,6,1,two-tactor,pull,linear,horizontal,horizontal_pull_two-tactor
11/2/2023 15:07,P9,M,3,4,5,3,two-tactor,push,zone,horizontal,horizontal_push_two-tactor
11/2/2023 15:09,P9,M,1,6,5,2,two-tactor,push,linear,horizontal,horizontal_push_two-tactor
11/2/2023 15:11,P9,M,7,5,5,2,worst-axis,push,zone,horizontal,horizontal_push_worst-axis
11/2/2023 15:12,P9,M,5,6,6,1,worst-axis,push,linear,horizontal,horizontal_push_worst-axis
11/11/2023 11:17,P10,F,5,5,7,2,worst-axis,push,linear,horizontal,horizontal_push_worst-axis
11/11/2023 11:20,P10,F,7,6,7,1,worst-axis,push,zone,horizontal,horizontal_push_worst-axis
11/11/2023 11:25,P10,F,1,5,6,2,two-tactor,push,linear,horizontal,horizontal_push_two-tactor
11/11/2023 11:28,P10,F,3,5,6,2,two-tactor,push,zone,horizontal,horizontal_push_two-tactor
11/11/2023 11:32,P10,F,9,6,6,1,two-tactor,pull,linear,horizontal,horizontal_pull_two-tactor
11/11/2023 11:35,P10,F,11,6,5,2,two-tactor,pull,zone,horizontal,horizontal_pull_two-tactor
11/11/2023 11:38,P10,F,13,7,7,1,worst-axis,pull,linear,horizontal,horizontal_pull_worst-axis
11/11/2023 11:40,P10,F,15,7,7,1,worst-axis,pull,zone,horizontal,horizontal_pull_worst-axis
11/11/2023 11:52,P10,F,10,5,5,3,two-tactor,pull,zone,vertical,vertical_pull_two-tactor
11/11/2023 11:57,P10,F,8,4,5,3,two-tactor,pull,linear,vertical,vertical_pull_two-tactor
11/11/2023 12:00,P10,F,14,6,6,2,worst-axis,pull,zone,vertical,vertical_pull_worst-axis
11/11/2023 12:02,P10,F,12,6,7,1,worst-axis,pull,linear,vertical,vertical_pull_worst-axis
11/11/2023 12:07,P10,F,6,5,5,2,worst-axis,push,zone,vertical,vertical_push_worst-axis
11/11/2023 12:09,P10,F,4,6,7,2,worst-axis,push,linear,vertical,vertical_push_worst-axis
11/11/2023 12:13,P10,F,2,6,6,1,two-tactor,push,zone,vertical,vertical_push_two-tactor
11/11/2023 12:20,P10,F,0,4,4,3,two-tactor,push,linear,vertical,vertical_push_two-tactor
11/13/2023 10:38,P11,M,0,4,5,2,two-tactor,push,linear,vertical,vertical_push_two-tactor
11/13/2023 10:44,P11,M,2,5,6,1,two-tactor,push,zone,vertical,vertical_push_two-tactor
11/13/2023 10:48,P11,M,4,4,6,2,worst-axis,push,linear,vertical,vertical_push_worst-axis
11/13/2023 10:52,P11,M,6,5,6,2,worst-axis,push,zone,vertical,vertical_push_worst-axis
11/13/2023 10:55,P11,M,12,7,7,1,worst-axis,pull,linear,vertical,vertical_pull_worst-axis
11/13/2023 10:56,P11,M,14,7,7,1,worst-axis,pull,zone,vertical,vertical_pull_worst-axis
11/13/2023 11:00,P11,M,8,5,6,2,two-tactor,pull,linear,vertical,vertical_pull_two-tactor
11/13/2023 11:03,P11,M,10,6,6,2,two-tactor,pull,zone,vertical,vertical_pull_two-tactor
11/13/2023 11:07,P11,M,15,7,7,1,worst-axis,pull,zone,horizontal,horizontal_pull_worst-axis
11/13/2023 11:09,P11,M,13,7,7,1,worst-axis,pull,linear,horizontal,horizontal_pull_worst-axis
