P3_H,horizontal,push,linear,worst_axis,836.94,17.69,1.6,629.6
P3_H,horizontal,push,linear,worst_axis,150.48,19.47,-39.62,774.54
P3_V,vertical,push,linear,two_tactor,288.03,9.42,-8.72,462.5
P3_V,vertical,push,linear,two_tactor,778.85,8.67,-3.16,296.08
P3_V,vertical,push,linear,two_tactor,387.91,9.09,-6.9,322.23
P3_V,vertical,push,zone,two_tactor,546.77,8.78,-3.52,488.34
P3_V,vertical,push,zone,two_tactor,1172.3,9.39,-3.99,311.78
P3_V,vertical,push,zone,two_tactor,160.38,10.68,0.78,171.23
P3_V,vertical,push,linear,worst_axis,1438.51,11.85,-10.54,532.94
P3_V,vertical,push,linear,worst_axis,1044.62,12.43,-6.31,394.88
P3_V,vertical,push,linear,worst_axis,236.38,10.2,-5.81,364.62
P3_V,vertical,push,zone,worst_axis,335.68,7.27,-5.45,231.95
P3_V,vertical,push,zone,worst_axis,190.51,12.58,-12.44,646.03
P3_V,vertical,push,zone,worst_axis,299.93,14.87,-25.81,771.41
P3_V,vertical,pull,linear,worst_axis,199.91,8.75,-2.26,495.89
P3_V,vertical,pull,linear,worst_axis,179.68,12.13,-8.33,449.39
P3_V,vertical,pull,linear,worst_axis,217.86,10.1,-4.12,184.0
P3_V,vertical,pull,zone,worst_axis,139.11,11.52,-13.01,241.68
P3_V,vertical,pull,zone,worst_axis,328.29,9.7,-7.03,128.17
P3_V,vertical,pull,zone,worst_axis,236.55,13.94,-19.82,1035.62
P3_V,vertical,pull,linear,two_tactor,1012.41,9.39,-6.93,363.85
P3_V,vertical,pull,linear,two_tactor,228.73,9.76,-11.92,191.12
P3_V,vertical,pull,linear,two_tactor,436.42,13.63,-13.44,756.07
P3_V,vertical,pull,zone,two_tactor,516.29,10.84,-23.42,662.68
P3_V,vertical,pull,zone,two_tactor,202.24,10.51,-12.81,647.81
P3_V,vertical,pull,zone,two_tactor,224.38,14.06,-13.51,573.22
P4_H,horizontal,push,linear,worst_axis,276.12,4.39,-1.78,269.94
P4_H,horizontal,push,linear,worst_axis,171.17,6.74,2.03,107.84
P4_H,horizontal,push,linear,worst_axis,427.81,8.38,-6.56,646.09
P4_H,horizontal,push,zone,worst_axis,1479.88,6.16,-0.68,339.08
P4_H,horizontal,push,zone,worst_axis,1048.59,9.3,-1.09,553.39
P4_H,horizontal,push,zone,worst_axis,1394.89,6.64,-2.23,386.09
P4_H,horizontal,push,linear,two_tactor,441.21,5.34,-2.64,337.11
P4_H,horizontal,push,linear,two_tactor,2166.19,7.72,-1.77,450.86
P4_H,horizontal,push,linear,two_tactor,2362.57,7.02,-1.68,369.32
P4_H,horizontal,push,zone,two_tactor,526.7,6.06,-1.91,358.49
P4_H,horizontal,push,zone,two_tactor,656.48,6.29,-2.77,253.76
P4_H,horizontal,push,zone,two_tactor,1464.62,7.35,-3.25,379.31
P4_H,horizontal,pull,linear,two_tactor,387.68,5.78,-4.17,378.7
P4_H,horizontal,pull,linear,two_tactor,788.39,7.46,-5.31,347.29
P4_H,horizontal,pull,linear,two_tactor,270.8,7.55,-5.78,358.67
P4_H,horizontal,pull,zone,two_tactor,1728.07,9.21,-0.53,532.19
P4_H,horizontal,pull,zone,two_tactor,225.55,4.59,-1.71,163.81
P4_H,horizontal,pull,zone,two_tactor,739.78,9.47,-5.02,390.91
P4_H,horizontal,pull,linear,worst_axis,124.71,5.02,-4.25,220.34
P4_H,horizontal,pull,linear,worst_axis,419.93,6.73,-2.81,380.43
P4_H,horizontal,pull,linear,worst_axis,129.86,7.05,-0.11,392.03
P4_H,horizontal,pull,zone,worst_axis,481.35,8.6,-3.72,81.66
P4_H,horizontal,pull,zone,worst_axis,115.05,9.02,1.85,178.63
P4_H,horizontal,pull,zone,worst_axis,108.75,10.93,7.94,437.3
P4_V,vertical,pull,zone,two_tactor,307.23,8.7,1.43,275.76
P4_V,vertical,pull,zone,two_tactor,478.34,9.76,-0.8,424.68
P4_V,vertical,pull,zone,two_tactor,427.83,10.0,-0.03,424.62
P4_V,vertical,pull,linear,two_tactor,896.95,9.24,-4.15,158.76
P4_V,vertical,pull,linear,two_tactor,286.7,9.85,-8.98,376.12
P4_V,vertical,pull,linear,two_tactor,140.16,9.69,4.8,325.61
P4_V,vertical,pull,zone,worst_axis,171.44,13.0,11.0,250.87
P4_V,vertical,pull,zone,worst_axis,84.5,12.2,-19.56,279.13
P4_V,vertical,pull,zone,worst_axis,327.02,9.82,-1.1,255.14
P4_V,vertical,pull,linear,worst_axis,213.06,13.01,-10.5,608.56
P4_V,vertical,pull,linear,worst_axis,160.46,13.58,-7.64,599.7
P4_V,vertical,pull,linear,worst_axis,232.76,15.49,-18.23,590.72
P4_V,vertical,push,zone,worst_axis,530.4,8.59,-0.47,323.5
P4_V,vertical,push,zone,worst_axis,386.25,9.85,-3.93,421.2
P4_V,vertical,push,zone,worst_axis,112.5,11.01,3.35,313.12
P4_V,vertical,push,linear,worst_axis,303.34,13.09,4.43,105.7
P4_V,vertical,push,linear,worst_axis,242.06,12.47,-14.42,297.51
P4_V,vertical,push,linear,worst_axis,1498.68,13.95,-9.49,539.07
P4_V,vertical,push,zone,two_tactor,1628.92,10.81,-5.88,398.5
P4_V,vertical,push,zone,two_tactor,3820.3,15.39,-12.82,733.19
P4_V,vertical,push,zone,two_tactor,332.11,11.19,2.6,111.73
P4_V,vertical,push,linear,two_tactor,1760.21,11.51,-3.82,373.08
P4_V,vertical,push,linear,two_tactor,899.64,10.31,-4.59,155.68
P4_V,vertical,push,linear,two_tactor,521.85,13.69,-3.38,376.99
P5,vertical,push,linear,two_tactor,427.21,10.57,-5.52,350.7
P5,vertical,push,linear,two_tactor,1352.65,12.39,-3.86,387.33
P5,vertical,push,linear,two_tactor,243.17,14.9,-9.52,408.34
P5,vertical,push,zone,two_tactor,407.33,10.47,-6.16,228.25
P5,vertical,push,zone,two_tactor,409.3,12.29,-8.93,380.39
P5,vertical,push,zone,two_tactor,239.81,8.25,-3.66,360.31
P5,vertical,push,linear,worst_axis,271.79,11.91,-3.86,51.72
P5,vertical,push,linear,worst_axis,54.1,11.49,-6.87,584.7
P5,vertical,push,linear,worst_axis,103.5,9.24,-7.06,-85.72
P5,vertical,push,zone,worst_axis,225.84,8.99,-7.13,265.5
P5,vertical,push,zone,worst_axis,497.98,8.73,0.01,321.12
P5,vertical,push,zone,worst_axis,393.57,9.06,-2.87,536.68
P5,vertical,pull,linear,worst_axis,402.56,14.04,-5.6,673.51
P5,vertical,pull,linear,worst_axis,93.07,14.14,2.39,107.04
P5,vertical,pull,linear,worst_axis,45.65,16.88,-6.16,1539.5
P5,vertical,pull,zone,worst_axis,59.88,11.79,-13.24,1275.79
P5,vertical,pull,zone,worst_axis,95.75,11.34,7.4,673.56
P5,vertical,pull,zone,worst_axis,88.59,20.45,-20.07,807.99
P5,vertical,pull,linear,two_tactor,270.72,11.97,-9.62,6.76
P5,vertical,pull,linear,two_tactor,55.49,13.28,-0.51,195.89
P5,vertical,pull,linear,two_tactor,235.44,9.67,0.73,186.95
P5,vertical,pull,zone,two_tactor,295.84,10.53,-4.34,235.77
P5,vertical,pull,zone,two_tactor,82.14,12.3,-4.74,238.09
P5,vertical,pull,zone,two_tactor,73.27,16.02,9.3,355.05
P5_H,horizontal,pull,zone,worst_axis,108.51,12.47,2.29,1043.22
P5_H,horizontal,pull,zone,worst_axis,96.46,16.99,-19.16,470.73
P5_H,horizontal,pull,zone,worst_axis,106.88,10.1,-5.4,618.17
